datetime,PC1,PC2,PC3,PC4,PC5,PC6
2023-11-01 00:00:00,1.2093335212389615,4.044473372766199,-0.4268711961548046,-0.3287565348601596,-0.22920758478740602,-0.26449913420803406
2023-11-01 00:15:00,0.8682899274318953,-0.17112080909703614,-0.5333384030097049,-0.465008763643711,-0.2941261884922517,0.19399175007361322
2023-11-01 00:20:00,0.8682905499069451,-0.1711412103407479,-0.5830738591016768,-0.5072009154127911,-0.29743162117756283,0.14171272166627302
2023-11-01 00:25:00,0.8683453827993473,-0.17112127288483145,-0.602728129545526,-0.46495900919243593,-0.30563978525423274,0.022928940358589976
2023-11-01 00:30:00,0.8418164359201761,-0.17169736745429898,-0.6190022690057235,-0.49702834435845455,-0.29512975864262325,-0.03271641975341544
2023-11-01 00:35:00,0.8418589863520901,-0.1716900765946534,-0.6342075109978862,-0.42320987969476626,-0.2951716917115817,-0.09040048005563807
2023-11-01 00:40:00,0.8418838701362787,-0.17166738331344103,-0.61099334702535,-0.40212268216145003,-0.3333621928547649,-0.12377240313137086
2023-11-01 00:45:00,0.6137593506802939,-0.17071598153231862,-0.6372177442174907,-0.5280710811753652,-0.2964834638047735,-0.1155625954587573
2023-11-01 00:50:00,0.6137968284109326,-0.17071931946729374,-0.6619245495813477,-0.47537204589681037,-0.33462876073185166,-0.1697949109299691
2023-11-01 00:55:00,0.6138184628276796,-0.17069204459050313,-0.6538165502038336,-0.47530463501685966,-0.29664042835830984,-0.23835876799951222
2023-11-01 01:00:00,0.09468434379364923,1.536368201407067,-0.6459555945825224,-0.5445382414786032,-0.29072055603831215,-0.3334715090944257
2023-11-01 01:05:00,0.11280679422434294,-0.17115154294101703,-0.6702229023668042,-0.5407202677645091,-0.2950822224616836,-0.38038229566520343
2023-11-01 01:10:00,0.11284508822779454,-0.17114981890654798,-0.698572873363949,-0.4985309475355916,-0.304836926317387,-0.4551758188134545
2023-11-01 01:15:00,-0.2719346403639435,-0.17038755186406648,-0.7252060582714768,-0.5608011846990094,-0.30427964791611645,-0.5035267500023479
2023-11-01 01:20:00,-0.27189824023561265,-0.17039224617353113,-0.744990235950314,-0.48702884127094526,-0.33424209591104653,-0.5370296625816922
2023-11-01 01:25:00,-0.27189885135303793,-0.17036759376287341,-0.7357013598578067,-0.5502263468135661,-0.2979732548474385,-0.5986756251300942
2023-11-01 01:30:00,-0.510876068604082,1.026655069066684,-0.729923604465599,-0.5545552413959746,-0.28804181441849785,-0.638672301030366
2023-11-01 01:35:00,-0.5192343798411779,-0.17168851123754278,-0.7011542251124433,-0.5004234337182647,-0.29514884548990583,-0.635069936252231
2023-11-01 01:40:00,-0.519208262584815,-0.17166515002933128,-0.6989182181449539,-0.5109153781005753,-0.29850787651068295,-0.7155336891259734
2023-11-01 01:45:00,-0.7250614692341102,-0.1716087999847712,-0.7147597694548097,-0.5745241346687576,-0.29997833639661176,-0.7490130052144458
2023-11-01 01:50:00,-0.7250487222863055,-0.1716260394886753,-0.7442333274066564,-0.5534928103209343,-0.33147525521162413,-0.7655339795257441
2023-11-01 01:55:00,-0.7250537959090619,-0.1716168755317615,-0.7389469579519417,-0.574571011249265,-0.2968039967486054,-0.7782314577974632
2023-11-01 02:00:00,-1.088386048730216,0.46133676686039254,-0.7804704611126391,-0.5582150794762677,-0.27645545909398533,-0.907547633122361
2023-11-01 02:05:00,-1.0969283014727302,-0.17242818599983917,-0.7679721466270754,-0.576235512093089,-0.29837082096738576,-1.0115673621319405
2023-11-01 02:10:00,-1.09689747554201,-0.17242344283980346,-0.777865856295649,-0.5129776798878741,-0.2919372335436227,-1.0462102118625871
2023-11-01 02:15:00,-1.2454224203761537,-0.17103468945177516,-0.780238867084787,-0.49029255796632115,-0.30215817146912316,-1.070440655534061
2023-11-01 02:20:00,-1.2454288770147708,-0.17103461983490886,-0.7721871982557367,-0.5114279370423003,-0.3319733007024711,-1.060459926990562
2023-11-01 02:25:00,-1.2454192825257415,-0.17103359881109986,-0.7789597257936719,-0.4798070933369323,-0.3005655653409095,-1.0700028260526249
2023-11-01 02:30:00,-1.4713864103194794,-0.4583936331444109,-0.7715939467760998,-0.4778884956557747,-0.3170916310482341,-1.0465785441462876
2023-11-01 02:35:00,-1.4723034414438223,-0.17077831387343484,-0.785316286005205,-0.5222352103534347,-0.3321076637870649,-1.051232713107021
2023-11-01 02:40:00,-1.472286639394051,-0.17076879345618576,-0.7879835225297074,-0.4905896711095709,-0.29754320297224823,-1.0805509198039578
2023-11-01 02:45:00,-1.614732909236764,-0.17176759100610978,-0.7940623077495944,-0.43922468862436237,-0.3302200215156653,-1.0986690219641289
2023-11-01 02:50:00,-1.614726153289276,-0.1717686460784105,-0.7849379380372147,-0.38656392221888014,-0.3301534682377578,-1.0683874653385597
2023-11-01 02:55:00,-1.6147576694181267,-0.17177275159157362,-0.7825651236528937,-0.47094641974823687,-0.3301836580981101,-1.0544259751913907
2023-11-01 03:00:00,-1.5798396971005484,-0.9841481216227648,-0.8343174500619721,-0.4049850272063126,-0.3173711233282605,-1.0952991368702054
2023-11-01 03:05:00,-1.5854235143099107,-0.17079730243894217,-0.8227463172859579,-0.3854095972519166,-0.33187813228946067,-1.136305031978304
2023-11-01 03:10:00,-1.585437074994853,-0.1707816474354536,-0.8065960962436994,-0.45920113911047783,-0.3319620242787154,-1.159071826880219
2023-11-01 03:15:00,-1.6086906418051927,-0.17129863034318613,-0.7738592196853009,-0.4488130926232119,-0.3312348406603438,-1.1643040086955838
2023-11-01 03:20:00,-1.6087222463444084,-0.17132420860119998,-0.7836974811955792,-0.4700020688392659,-0.33114814894243794,-1.0977896365945217
2023-11-01 03:25:00,-1.6087199847498028,-0.17133834144786164,-0.8102126433409025,-0.47003899470218635,-0.3311510180292795,-1.1116930967240053
2023-11-01 03:30:00,-1.5901652319163102,-1.1548069578074318,-0.8064009666622881,-0.4773549140048719,-0.31857158977456845,-1.1364475513796928
2023-11-01 03:35:00,-1.5931079139966962,-0.17090724283070363,-0.8069322551727292,-0.501424219906641,-0.33181832587216825,-1.0895537151937007
2023-11-01 03:40:00,-1.5931138374892824,-0.17092060224635824,-0.81377425506404,-0.4804073679379231,-0.3317559573841789,-1.0564523702363324
2023-11-01 03:45:00,-1.456063206809287,-0.17007795485965993,-0.8080710796841911,-0.44703356589446946,-0.33347745784897687,-1.0579891655063909
2023-11-01 03:50:00,-1.4561125573063738,-0.17007125209535376,-0.781951038016115,-0.5524856046946969,-0.2958690588848788,-1.0167216552262897
2023-11-01 03:55:00,-1.4561109226049176,-0.17006225581013645,-0.756075812674396,-0.520901715444584,-0.30067526625344526,-0.9846404474491062
2023-11-01 04:00:00,-1.4115136296722182,-1.296395164242887,-0.7834028695637204,-0.47513368790227895,-0.32192111069190704,-1.0541402639056106
